Sample_Size,Quantile,Sum,Average
1000.0,,0.00798854,
1000.0,,0.001301241,
1000.0,,0.001355425,
1000.0,,0.001554711,
1000.0,,0.001388086,
1000.0,,0.001525484,
1000.0,,0.001425273,
1000.0,,0.001836587,
1000.0,,0.001553461,
1000.0,,0.00146467,
