Sample_Size,Quantile,Sum,Average
10000.0,,,0.042190873
10000.0,,,0.031795791
10000.0,,,0.034126934
10000.0,,,0.042184011
10000.0,,,0.042935414
10000.0,,,0.042964976
10000.0,,,0.033484087
10000.0,,,0.040534928
10000.0,,,0.033034745
10000.0,,,0.046294714
