Sample_Size,Quantile,Sum,Average
10.0,,0.008494854,
10.0,,0.054760813,
10.0,,0.048684383,
10.0,,0.056834486,
10.0,,1.1869612059999999,
10.0,,1.2505614010000001,
10.0,,1.483885615,
10.0,,0.764119787,
10.0,,1.157445214,
10.0,,1.351944429,
