Sample_Size,Quantile,Sum,Average
1000.0,,0.004028881,
1000.0,,0.004787769,
1000.0,,0.00526457,
1000.0,,0.00495614,
1000.0,,0.003957521,
1000.0,,0.005678997,
1000.0,,0.005077555,
1000.0,,0.005665349,
1000.0,,0.005225553,
1000.0,,0.005938272,
