Sample_Size,Quantile,Sum,Average
100.0,,0.000430457,
100.0,,0.000644125,
100.0,,0.000821071,
100.0,,0.00107127,
100.0,,0.00084616,
100.0,,0.000786276,
100.0,,0.000754246,
100.0,,0.000764245,
100.0,,0.000789093,
100.0,,0.000764403,
