Sample_Size,Quantile,Sum,Average
1000.0,,,0.032829922
1000.0,,,0.026347699
1000.0,,,0.034784817
1000.0,,,0.029511783
1000.0,,,0.026003817
1000.0,,,0.036511538
1000.0,,,0.027088532
1000.0,,,0.032241296
1000.0,,,0.027085992
1000.0,,,0.030713643
