Sample_Size,Quantile,Sum,Average
100000.0,0.66904938,,
100000.0,0.585873421,,
100000.0,0.617153974,,
100000.0,0.588512001,,
100000.0,0.587495033,,
100000.0,0.597885707,,
100000.0,0.59444099,,
100000.0,0.61807666,,
100000.0,0.617224016,,
100000.0,0.595473297,,
