Sample_Size,Quantile,Sum,Average
100.0,,,0.000665688
100.0,,,0.000666299
100.0,,,0.001004771
100.0,,,0.001145776
100.0,,,0.00094096
100.0,,,0.00077059
100.0,,,0.000833588
100.0,,,0.000907998
100.0,,,0.000959575
100.0,,,0.00078863
