Sample_Size,Quantile,Sum,Average
10.0,,,0.001361257
10.0,,,0.000895697
10.0,,,0.007832044
10.0,,,0.0006245
10.0,,,0.00055286
10.0,,,0.000657534
10.0,,,0.004705543
10.0,,,0.001142216
10.0,,,0.002005848
10.0,,,0.001347163
