Sample_Size,Quantile,Sum,Average
10.0,,,0.001975999
10.0,,,0.002150733
10.0,,,0.002006702
10.0,,,0.002746914
10.0,,,0.029017643
10.0,,,0.032173312
10.0,,,0.05108587
10.0,,,0.031454546
10.0,,,0.033913782
10.0,,,0.020613093
