Sample_Size,Quantile,Sum,Average
10.0,,0.003102885,
10.0,,0.009586726,
10.0,,0.008490719,
10.0,,0.01702931,
10.0,,0.140061423,
10.0,,0.175330422,
10.0,,0.142983158,
10.0,,0.133736317,
10.0,,0.141765711,
10.0,,0.160772257,
