Sample_Size,Quantile,Sum,Average
10.0,,,0.001542048
10.0,,,0.099574778
10.0,,,0.076289877
10.0,,,0.060746463
10.0,,,1.352234286
10.0,,,1.102046846
10.0,,,1.358679084
10.0,,,1.478244705
10.0,,,1.443057454
10.0,,,1.618670447
