Sample_Size,Quantile,Sum,Average
10.0,0.00182553,,
10.0,0.102453922,,
10.0,0.067563867,,
10.0,0.078054002,,
10.0,1.461058763,,
10.0,1.61604234,,
10.0,1.673647672,,
10.0,1.840601308,,
10.0,1.469623761,,
10.0,1.647433202,,
