Sample_Size,Quantile,Sum,Average
10.0,,0.001959777,
10.0,,0.007493436,
10.0,,0.001183399,
10.0,,0.001718234,
10.0,,0.007555666,
10.0,,0.001746641,
10.0,,0.001012256,
10.0,,0.000952241,
10.0,,0.000639892,
10.0,,0.000693935,
