Sample_Size,Quantile,Sum,Average
100000.0,,,57.371877007
100000.0,,,57.387398675
100000.0,,,56.587905609
100000.0,,,50.58855496
100000.0,,,50.196461115
100000.0,,,51.059189191
100000.0,,,51.102656696
100000.0,,,51.060653581
100000.0,,,51.406650077
100000.0,,,51.019152648
