Sample_Size,Quantile,Sum,Average
10000.0,,,0.002295156
10000.0,,,0.00260708
10000.0,,,0.002413759
10000.0,,,0.002629893
10000.0,,,0.00264281
10000.0,,,0.002409408
10000.0,,,0.002435235
10000.0,,,0.003157242
10000.0,,,0.003424738
10000.0,,,0.002244193
