Sample_Size,Quantile,Sum,Average
10.0,,,0.002267285
10.0,,,0.000909863
10.0,,,0.001476534
10.0,,,0.000778164
10.0,,,0.000749186
10.0,,,0.000768753
10.0,,,0.013822096
10.0,,,0.012047409
10.0,,,0.003806627
10.0,,,0.003711269
