Sample_Size,Quantile,Sum,Average
10.0,,,0.001911306
10.0,,,0.007435537
10.0,,,0.002016971
10.0,,,0.001131151
10.0,,,0.00178315
10.0,,,0.000895145
10.0,,,0.007536657
10.0,,,0.000825819
10.0,,,0.000853392
10.0,,,0.000646702
