Sample_Size,Quantile,Sum,Average
10.0,0.001862973,,
10.0,0.003972435,,
10.0,0.001901781,,
10.0,0.002013938,,
10.0,0.029805501,,
10.0,0.035064722,,
10.0,0.034142539,,
10.0,0.033729365,,
10.0,0.033464995,,
10.0,0.028137948,,
