Sample_Size,Quantile,Sum,Average
1000.0,0.044812928,,
1000.0,0.028899269,,
1000.0,0.039466456,,
1000.0,0.029685691,,
1000.0,0.029925974,,
1000.0,0.030434539,,
1000.0,0.02773789,,
1000.0,0.030032494,,
1000.0,0.03500763,,
1000.0,0.028189308,,
