Sample_Size,Quantile,Sum,Average
100000.0,,,2.547295003
100000.0,,,2.662828773
100000.0,,,2.351015617
100000.0,,,2.489588863
100000.0,,,2.548720442
100000.0,,,2.619910209
100000.0,,,2.689947933
100000.0,,,3.150991631
100000.0,,,2.760562371
100000.0,,,3.63897689
