Sample_Size,Quantile,Sum,Average
10000.0,8.075538357,,
10000.0,8.627478279,,
10000.0,0.00077855,,
10000.0,0.000732284,,
10000.0,0.000655446,,
10000.0,0.000637269,,
10000.0,0.000690244,,
10000.0,0.000606719,,
10000.0,0.000715648,,
10000.0,0.000652666,,
