Sample_Size,Quantile,Sum,Average
10000.0,,,4.84491124
10000.0,,,5.004285809
10000.0,,,5.080008011
10000.0,,,5.147273799
10000.0,,,5.023910727
10000.0,,,5.204787128
10000.0,,,5.118714442
10000.0,,,5.098703081
10000.0,,,4.984082776
10000.0,,,4.921022292
