Sample_Size,Quantile,Sum,Average
10.0,0.00198955,,
10.0,0.008012667,,
10.0,0.00140097,,
10.0,0.001741603,,
10.0,0.007404245,,
10.0,0.000671026,,
10.0,0.000790256,,
10.0,0.000668262,,
10.0,0.000683228,,
10.0,0.001595447,,
