Sample_Size,Quantile,Sum,Average
100.0,0.00083898,,
100.0,0.003373724,,
100.0,0.004474717,,
100.0,0.003521461,,
100.0,0.004980729,,
100.0,0.004964744,,
100.0,0.004490866,,
100.0,0.007444007,,
100.0,0.005363168,,
100.0,0.00427661,,
