Sample_Size,Quantile,Sum,Average
100000.0,,0.018091073,
100000.0,,0.021000985,
100000.0,,0.021611061,
100000.0,,0.019792023,
100000.0,,0.021723496,
100000.0,,0.020917227,
100000.0,,0.020592334,
100000.0,,0.020332325,
100000.0,,0.021495788,
100000.0,,0.021034615,
