Sample_Size,Quantile,Sum,Average
100000.0,,,0.020476342
100000.0,,,0.021027602
100000.0,,,0.020030461
100000.0,,,0.019648272
100000.0,,,0.019804221
100000.0,,,0.021541168
100000.0,,,0.021809262
100000.0,,,0.02163428
100000.0,,,0.020511775
100000.0,,,0.020293255
