Sample_Size,Quantile,Sum,Average
1000.0,,,0.004561685
1000.0,,,0.003871647
1000.0,,,0.005305616
1000.0,,,0.005725924
1000.0,,,0.005952225
1000.0,,,0.00534483
1000.0,,,0.004505711
1000.0,,,0.004520529
1000.0,,,0.005223222
1000.0,,,0.005489414
