Sample_Size,Quantile,Sum,Average
100000.0,0.029779926,,
100000.0,0.026408177,,
100000.0,0.033434528,,
100000.0,0.026352582,,
100000.0,0.026112391,,
100000.0,0.032545174,,
100000.0,0.029057515,,
100000.0,0.027975737,,
100000.0,0.026650724,,
100000.0,0.026113679,,
