Sample_Size,Quantile,Sum,Average
1000000.0,120.050509528,,
1000000.0,120.03273955,,
1000000.0,120.059254542,,
1000000.0,120.047574809,,
1000000.0,120.093140792,,
1000000.0,120.069821935,,
1000000.0,120.083336363,,
1000000.0,120.120399828,,
1000000.0,120.096933439,,
1000000.0,120.13264294,,
