Sample_Size,Quantile,Sum,Average
10000.0,0.049967235,,
10000.0,0.016178512,,
10000.0,0.017890432,,
10000.0,0.019591229,,
10000.0,0.018076369,,
10000.0,0.016148458,,
10000.0,0.023073453,,
10000.0,0.017037037,,
10000.0,0.020541311,,
10000.0,0.016882542,,
