Sample_Size,Quantile,Sum,Average
10000.0,,,0.007787235
10000.0,,,0.008853688
10000.0,,,0.006590358
10000.0,,,0.009039129
10000.0,,,0.007637748
10000.0,,,0.007561826
10000.0,,,0.006908296
10000.0,,,0.007396943
10000.0,,,0.0079476
10000.0,,,0.007281634
