Sample_Size,Quantile,Sum,Average
100.0,,,0.000652689
100.0,,,0.000655759
100.0,,,0.002265753
100.0,,,0.002258638
100.0,,,0.001533028
100.0,,,0.001516918
100.0,,,0.001315464
100.0,,,0.001357717
100.0,,,0.00133332
100.0,,,0.001521769
