Sample_Size,Quantile,Sum,Average
100000.0,10.523060519,,
100000.0,10.918524619,,
100000.0,10.58220318,,
100000.0,10.506295446,,
100000.0,11.208870631,,
100000.0,10.706071696,,
100000.0,9.994434395,,
100000.0,11.260887002,,
100000.0,31.983761254,,
100000.0,10.234854721,,
