Sample_Size,Quantile,Sum,Average
10.0,,0.001769678,
10.0,,0.000946005,
10.0,,0.001024937,
10.0,,0.000959858,
10.0,,0.000695239,
10.0,,0.000697392,
10.0,,0.000748239,
10.0,,0.001451664,
10.0,,0.001732934,
10.0,,0.001562259,
