Sample_Size,Quantile,Sum,Average
100.0,,0.000795456,
100.0,,0.006646717,
100.0,,0.005338676,
100.0,,0.003706187,
100.0,,0.00381214,
100.0,,0.003496136,
100.0,,0.004273899,
100.0,,0.003881954,
100.0,,0.004757946,
100.0,,0.004014087,
